,transaction_id,customer_id,product_name,product_category,price,quantity,transaction_date,payment_status,total_amount
310,50311,5722,Programming Guide,Books,41.11,4,2023-09-13,PENDING,164.44
311,50312,5015,Tennis Racket,Sports,220.63,2,04/07/2023,Cancelled,441.26
312,50313,3902,Vacuum Cleaner,Home,1826.95,3,10/01/2023,failed,5480.85
313,50314,2687,Gym Equipment,Sports,102.1,4,2024-08-08T00:00:00,Pending,408.4
314,50315,4010,Science Textbook,Books,1023.57,2,2023-09-09T00:00:00,Complete,2047.14
315,50316,1155,Dell Laptop,Electronics,934.92,3,2023-08-27T00:00:00,failed,2804.7599999999998
316,50317,3538,Samsung Galaxy,Electronics,1611.4,3,2024-09-25,Processing,4834.200000000001
317,50318,2410,Yoga Mat,Sports,1568.01,3,2023-07-04 00:00:00,N/A,4704.03
318,50319,5058,iPad,Electronics,3184.43,3,2024-01-05 00:00:00,Failed,9553.289999999999
319,50320,1785,Arabic Literature,Books,332.43,6,32/15/2024,Pending,1994.58
320,50321,4176,Arabic Literature,Books,148.57,3,13/03/2024,Completed,445.71
321,50322,5342,Traditional Thobe,Clothing,865.62,4,28/04/2024,PENDING,5193.72
322,50323,3807,Gym Equipment,Sports,129.51,5,2023-05-14,Complete,647.55
323,50324,1538,Science Textbook,,533.35,1,2024-09-09 00:00:00,pending,533.35
324,50325,2842,Science Textbook,,441.08,1,09/04/2023,Processing,441.08
325,50326,3456,Traditional Thobe,Clothing,291.25,6,2023-02-09,Processing,1747.5
326,50327,1525,Tennis Racket,Sports,928.93,3,02/10/2023,COMPLETED,2786.79
327,50328,3951,Casual Shirt,Clothing,382.17,3,2024-12-28,FAILED,1146.51
328,50329,5132,Gym Equipment,,671.9,5,2023-09-17,Completed,3359.5
329,50330,5781,Yoga Mat,Sports,609.87,5,2023-07-26,Processing,3049.35
330,50331,5116,Programming Guide,Books,204.33,3,09/11/2024,Unknown,612.99
331,50332,3369,Science Textbook,Books,1209.01,4,2023-09-18T00:00:00,N/A,4836.04
332,50333,4848,MacBook Pro,Electronics,263.56,3,2023-05-16 00:00:00,COMPLETED,790.6800000000001
333,50334,5496,Leather Jacket,Clothing,1149.68,3,2024-01-28 00:00:00,,3449.04
334,50335,3702,Traditional Thobe,Clothing,228.7,3,2023-05-17T00:00:00,Pending,686.0999999999999
335,50336,1972,Business Strategy,Books,0.0,3,29/06/2023,COMPLETED,0.0
336,50337,2167,Yoga Mat,Sports,248.52,3,2024-05-03,,745.5600000000001
337,50338,5930,Science Textbook,Books,597.18,3,2024-04-22 00:00:00,Completed,1791.54
338,50339,3775,Coffee Maker,Home,378.88,4,2023-10-05 00:00:00,pending,1515.52
339,50340,2983,Coffee Maker,Home,2550.63,3,2023-04-11,Complete,7651.89
340,50341,1854,iPhone 15,Electronics,1031.29,3,2023-03-28,completed,3093.87
341,50342,5147,Business Strategy,Books,512.24,2,2023-04-23T00:00:00,Cancelled,1024.48
342,50343,4737,Dell Laptop,Electronics,1745.16,5,2024-05-25T00:00:00,FAILED,8725.800000000001
343,50344,4770,Casual Shirt,Clothing,209.6,2,2024-11-27 00:00:00,Pending,419.2
344,50345,1575,Casual Shirt,Clothing,273.6,2,2024-07-30T00:00:00,PENDING,547.2
345,50346,4262,Dell Laptop,Electronics,909.41,4,2023-05-25 00:00:00,N/A,3637.64
346,50347,2149,Science Textbook,Books,691.77,4,2023-11-28 00:00:00,Complete,4150.62
347,50348,2716,Designer Dress,Clothing,1784.66,1,2024-07-22T00:00:00,,1784.66
348,50349,5778,Designer Dress,Clothing,846.57,3,2024-09-30 00:00:00,Unknown,2539.71
349,50350,5934,Tennis Racket,Sports,267.85,2,2023-03-22,Unknown,535.7
350,50351,4855,Coffee Maker,Home,820.64,4,2023-03-10,Cancelled,3282.56
351,50352,3492,Traditional Thobe,Clothing,771.26,2,02/12/2023,completed,1542.52
352,50353,3661,MacBook Pro,Electronics,1282.07,2,19/06/2024,Unknown,2564.14
353,50354,4125,Dell Laptop,Electronics,367.24,3,2023-09-10,Cancelled,1101.72
354,50355,4052,Arabic Literature,Books,990.37,1,2024-01-27 00:00:00,Pending,990.37
355,50356,1005,Arabic Literature,Books,767.3,3,2024-10-21,Pending,2301.8999999999996
356,50357,5870,iPhone 15,Electronics,363.76,5,2024-12-24,pending,1818.8
357,50358,1877,iPhone 15,Electronics,1359.37,1,2024-03-09,N/A,1359.37
358,50359,1992,Traditional Thobe,Clothing,1541.12,3,07/10/2023,COMPLETED,4623.36
359,50360,5143,Business Strategy,Books,535.92,3,2024-09-26T00:00:00,Complete,1607.7599999999998
360,50361,5365,Designer Dress,Clothing,995.0,2,2023-12-12 00:00:00,failed,2985.0
361,50362,5466,Yoga Mat,Sports,1492.62,3,invalid_date,pending,4477.86
362,50363,1636,Arabic Literature,Books,1610.18,2,2023-05-10 00:00:00,pending,3220.36
363,50364,2694,Dell Laptop,Electronics,1783.8,1,17/01/2023,FAILED,1783.8
364,50365,2683,Casual Shirt,Clothing,1610.34,2,2024-10-06,PENDING,3220.68
365,50366,5753,Gym Equipment,Sports,390.33,4,2024-07-29,PENDING,1561.32
366,50367,1120,Casual Shirt,Clothing,542.37,2,2023-11-09,Unknown,1084.74
367,50368,1831,Casual Shirt,Clothing,1321.42,3,2023-01-30T00:00:00,Complete,3964.26
368,50369,4676,Designer Dress,Clothing,1057.19,3,12/10/2023,,3171.57
369,50370,2370,Dell Laptop,Electronics,1545.24,5,2024-12-13,COMPLETED,7726.2
370,50371,1741,Designer Dress,Clothing,309.51,5,2024-11-27,N/A,1547.55
371,50372,1117,Running Shoes,Sports,654.55,4,2024-10-23T00:00:00,Refunded,2618.2
372,50373,3839,Vacuum Cleaner,Home,961.06,4,07/11/2024,Paid,3844.24
373,50374,2151,Coffee Maker,Home,279.07,2,2024-04-29,failed,558.14
374,50375,2932,Arabic Literature,Books,727.64,2,2024-11-03T00:00:00,COMPLETED,1455.28
375,50376,2013,Tennis Racket,,432.05,2,2024-13-45,Complete,864.1
376,50377,2665,Vacuum Cleaner,Home,789.41,2,2024-11-17 00:00:00,Complete,1578.82
377,50378,2082,Dining Set,Home,906.5,2,04/08/2024,N/A,1813.0
378,50379,5730,Refrigerator,Home,1130.51,3,13/08/2024,Completed,3391.5299999999997
379,50380,1513,Yoga Mat,Sports,493.23,3,2023-04-26,COMPLETED,2219.535
380,50381,3850,Programming Guide,Books,603.64,3,2023-01-05 00:00:00,N/A,1810.92
381,50382,1560,Gym Equipment,Sports,501.66,2,2023-12-01 00:00:00,FAILED,1003.32
382,50383,4673,Arabic Literature,Books,1446.15,6,2023-12-18T00:00:00,failed,8676.900000000001
383,50384,5584,Football,Sports,396.64,2,2024-10-12T00:00:00,Unknown,793.28
384,50385,5993,Designer Dress,Clothing,1383.6,2,2023-07-02,Unknown,2767.2
385,50386,4344,Football,Sports,137.35,3,2024-05-04,completed,412.04999999999995
386,50387,5071,Sneakers,Clothing,1436.49,3,2023-06-01 00:00:00,Paid,4309.47
387,50388,5800,Dining Set,Home,1372.12,6,2024-02-25T00:00:00,PENDING,8232.72
388,50389,2471,Yoga Mat,Sports,1408.98,1,2024-10-17 00:00:00,,1408.98
389,50390,1581,Football,Sports,291.66,6,2024-08-22,,1749.96
390,50391,3295,iPhone 15,Electronics,1007.88,1,2023-08-08 00:00:00,,1007.88
391,50392,4148,Designer Dress,Clothing,750.17,2,2024-04-05,Processing,1500.34
392,50393,5250,Smart Watch,Electronics,743.96,6,2024-10-27 00:00:00,Completed,4463.76
393,50394,2680,Arabic Literature,Books,683.73,1,2023-07-27,PENDING,683.73
394,50395,4507,Running Shoes,Sports,1259.98,4,2023-06-15,Paid,5039.92
395,50396,3745,Designer Dress,Clothing,799.96,2,2024-07-22 00:00:00,Refunded,1599.92
396,50397,4357,Coffee Maker,Home,195.54,2,07/10/2024,Pending,391.08
397,50398,5046,Smart Watch,Electronics,273.15,2,24/05/2024,Complete,546.3
398,50399,2244,Dell Laptop,Electronics,1063.33,1,2023-06-05,FAILED,1063.33
399,50400,4119,Sneakers,Clothing,739.36,2,22/06/2024,Failed,1478.72
400,50401,3142,Yoga Mat,,265.69,4,2024-08-30 00:00:00,PENDING,1594.1399999999999
401,50402,4060,iPad,Electronics,831.65,3,2024-10-28,,2494.95
402,50403,5549,Leather Jacket,Clothing,1137.49,6,21/02/2024,N/A,6824.9400000000005
403,50404,3960,Smart Watch,Electronics,355.32,2,28/08/2023,Pending,710.64
404,50405,3266,Vacuum Cleaner,Home,411.2,3,16/10/2024,FAILED,1233.6
405,50406,3480,Leather Jacket,Clothing,158.77,3,2023-11-18 00:00:00,Completed,476.31000000000006
406,50407,5647,Vacuum Cleaner,Home,1750.3,4,2023-11-16T00:00:00,Unknown,7001.2
407,50408,2636,Vacuum Cleaner,Home,174.94,5,12/05/2023,PENDING,874.7
408,50409,2758,Dining Set,Home,1181.26,5,2023-11-30T00:00:00,Refunded,5906.3
409,50410,5453,Smart TV,Home,180.44,2,2023-03-29T00:00:00,PENDING,360.88
410,50411,3071,Running Shoes,Sports,1327.88,2,2024-08-13 00:00:00,,2655.76
411,50412,3850,Business Strategy,Books,638.75,1,2024-08-31,FAILED,638.75
412,50413,4252,Business Strategy,Books,568.37,2,24/03/2024,Unknown,1705.1100000000001
413,50414,4731,Traditional Thobe,Clothing,267.63,3,2024-05-05,Completed,802.89
414,50415,3490,Dining Set,Home,920.5,4,2024-06-02,Pending,3682.0
415,50416,2632,Gym Equipment,Sports,634.65,1,2023-07-17,Paid,634.65
416,50417,3817,Gym Equipment,Sports,460.46,4,2024-09-15 00:00:00,Completed,1841.84
417,50418,2016,Traditional Thobe,Clothing,1163.35,1,2024-02-05,Failed,1745.0249999999999
418,50419,2349,Running Shoes,Sports,782.53,4,2024-03-02,completed,3130.12
419,50420,5612,Samsung Galaxy,Electronics,2023.8,3,2024-12-21T00:00:00,Completed,6071.4
420,50421,4088,Running Shoes,Sports,988.66,6,2023-02-27,completed,5931.96
421,50422,3840,Designer Dress,Clothing,1024.14,3,2024-05-07T00:00:00,N/A,3072.42
422,50423,1336,Sneakers,Clothing,182.22,4,2024-09-23,failed,728.88
423,50424,5593,Gym Equipment,Sports,1947.73,5,2023-04-23T00:00:00,Completed,9738.65
424,50425,1896,Gym Equipment,Sports,350.15,4,22/02/2023,COMPLETED,1400.6
425,50426,4547,Arabic Literature,Books,1037.77,3,2023-10-03,N/A,3113.31
426,50427,1852,Traditional Thobe,Clothing,486.16,3,2023-12-11T00:00:00,completed,1458.48
427,50428,2688,samsung galaxy,Electronics,2103.66,2,2023-01-07T00:00:00,Paid,4207.32
428,50429,2932,Casual Shirt,Clothing,702.71,3,2023-11-04,Cancelled,2108.13
429,50430,4747,Designer Dress,Clothing,265.7,3,2024-02-25T00:00:00,failed,797.0999999999999
430,50431,3428,Dell Laptop,Electronics,881.98,3,2023-09-19,Pending,3968.91
431,50432,2569,Yoga Mat,Sports,432.83,3,21/09/2023,,1298.49
432,50433,5001,Running Shoes,Sports,1643.4,2,02/07/2024,Completed,3286.8
433,50434,3739,Programming Guide,Books,521.99,5,2023-11-21T00:00:00,PENDING,2609.95
434,50435,4499,Gym Equipment,Sports,153.84,3,2023-01-19 00:00:00,,461.52
435,50436,4914,Science Textbook,Books,-100.0,1,2024-07-30T00:00:00,completed,-100.0
436,50437,2067,Smart TV,Home,2455.11,2,2024-03-09 00:00:00,,4910.22
437,50438,5381,Samsung Galaxy,Electronics,1232.31,5,2023-11-06T00:00:00,completed,6161.549999999999
438,50439,3445,Sneakers,Clothing,519.09,4,18/04/2023,Completed,2076.36
439,50440,5108,Casual Shirt,,1102.92,3,2023-12-12 00:00:00,Refunded,3308.76
440,50441,4374,Programming Guide,Books,937.6,2,2023-02-05T00:00:00,COMPLETED,1875.2
441,50442,4970,Designer Dress,Clothing,790.06,1,2023-05-17T00:00:00,,790.06
442,50443,3547,MacBook Pro,Electronics,,2,31/07/2023,pending,179.78
443,50444,1754,Samsung Galaxy,Electronics,0.01,2,2024-05-05T00:00:00,Unknown,0.02
444,50445,3083,Science Textbook,Books,1975.34,3,2023-04-11 00:00:00,Paid,5926.0199999999995
445,50446,3775,Football,Sports,1175.94,1,2023-08-20,PENDING,1763.91
446,50447,3897,Yoga Mat,Sports,602.1,2,2023-08-18T00:00:00,Unknown,1204.2
447,50448,5186,Dining Set,,170.7,2,2024-06-01 00:00:00,Refunded,341.4
448,50449,1776,Smart Watch,Electronics,1150.08,1,2024-06-27T00:00:00,Processing,1150.08
449,50450,2626,Science Textbook,Books,294.59,4,2024-07-21T00:00:00,Refunded,1767.54
450,50451,4070,Business Strategy,Books,565.36,3,14/06/2023,FAILED,1696.08
451,50452,1418,Designer Dress,Clothing,369.87,2,2023-01-02,Unknown,739.74
452,50453,1115,Running Shoes,Sports,,1,2023-06-24T00:00:00,completed,4507.49
453,50454,1617,Vacuum Cleaner,Home,102.28,5,2023-08-08T00:00:00,completed,511.4
454,50455,4975,Smart TV,Home,1750.63,3,07/05/2024,N/A,5251.89
455,50456,4268,Arabic Literature,Books,494.1,5,2023-01-11 00:00:00,Processing,2470.5
456,50457,1826,Dining Set,Home,1336.76,2,2023-02-22 00:00:00,N/A,2673.52
457,50458,2517,Running Shoes,Sports,759.64,3,25/05/2023,failed,2278.92
458,50459,4147,Science Textbook,Books,54.37,3,09/06/2024,Unknown,163.10999999999999
459,50460,1413,Football,Sports,410.29,2,2024-09-23 00:00:00,completed,820.58
460,50461,1729,Casual Shirt,Clothing,1619.42,3,,Pending,4858.26
461,50462,4349,Smart TV,Home,1356.55,5,2024-12-15,FAILED,6782.75
462,50463,3809,Vacuum Cleaner,Home,115.43,3,2024-08-02T00:00:00,pending,346.29
463,50464,1676,Refrigerator,Home,569.84,4,2023-01-10,FAILED,2279.36
464,50465,4466,Dell Laptop,Electronics,977.92,1,2024-06-08,,977.92
465,50466,3505,Smart TV,Home,384.82,3,2024-04-30 00:00:00,Pending,1154.46
466,50467,3968,Dining Set,Home,1484.91,3,2023-03-01 00:00:00,PENDING,4454.7300000000005
467,50468,3787,Leather Jacket,Clothing,1715.01,5,2023-09-16,failed,8575.05
468,50469,2123,Gym Equipment,Sports,874.72,4,2023-02-19T00:00:00,,3498.88
469,50470,5080,Casual Shirt,Clothing,461.4,3,2023-03-13 00:00:00,FAILED,1384.1999999999998
470,50471,2572,Designer Dress,Clothing,1149.5,2,10/01/2023,completed,2299.0
471,50472,3144,Business Strategy,Books,438.4,1,2024-10-28,pending,438.4
472,50473,2688,Smart Watch,Electronics,1031.6,3,2024-13-45,Paid,3094.7999999999997
473,50474,5133,Dell Laptop,Electronics,1230.82,5,2023-11-15,Paid,6154.099999999999
474,50475,4852,Casual Shirt,Clothing,1205.4,3,07/04/2024,completed,3616.2000000000003
475,50476,4441,Business Strategy,Books,723.66,1,2024-10-12 00:00:00,N/A,723.66
476,50477,4767,iPad,Electronics,306.82,5,2024-06-22 00:00:00,pending,1534.1
477,50478,3327,Tennis Racket,Sports,681.49,3,2024-08-18,Failed,2044.47
478,50479,3915,Arabic Literature,Books,,3,2024-11-24,PENDING,5362.92
479,50480,5969,iPhone 15,Electronics,999999.0,2,2023-08-14 00:00:00,FAILED,1999998.0
480,50481,4953,Gym Equipment,,1023.19,4,18/11/2023,Paid,4092.76
481,50482,1596,Dell Laptop,Electronics,1369.92,2,invalid_date,Complete,2739.84
482,50483,1729,Dining Set,Home,698.12,2,2023-08-12T00:00:00,Processing,1396.24
483,50484,2366,Smart TV,Home,199.28,3,2023-02-22,Failed,597.84
484,50485,5493,Samsung Galaxy,Electronics,432.76,4,19/01/2024,FAILED,1731.04
485,50486,1699,Vacuum Cleaner,,146.25,4,2024-01-23T00:00:00,Completed,585.0
486,50487,1396,Smart TV,Home,712.6,2,2023-09-30,Refunded,1425.2
487,50488,5172,Refrigerator,Home,354.42,2,32/15/2024,Paid,708.84
488,50489,5361,Traditional Thobe,Clothing,499.62,4,2023-12-13 00:00:00,failed,1998.48
489,50490,3503,Sneakers,Clothing,360.26,2,2024-10-14T00:00:00,Paid,720.52
490,50491,2820,Programming Guide,Books,747.25,1,12/10/2023,N/A,747.25
491,50492,1718,Sneakers,Clothing,1001.1,4,03/11/2023,failed,4004.4
492,50493,3783,Leather Jacket,Clothing,674.51,2,2024-11-15T00:00:00,Refunded,1349.02
493,50494,5947,Arabic Literature,Books,1006.72,1,2024-01-03 00:00:00,Cancelled,1006.72
494,50495,4578,Leather Jacket,Clothing,82.14,4,2023-05-31,,328.56
495,50496,1144,iPhone 15,Electronics,440.72,3,2024-08-22T00:00:00,,1322.16
496,50497,5981,Refrigerator,,1817.67,1,2023-04-29,completed,1817.67
497,50498,4141,Dining Set,Home,389.92,6,03/07/2024,Failed,2339.52
498,50499,5492,Business Strategy,Books,-100.0,4,2024-04-02,failed,-600.0
499,50500,3939,Science Textbook,Books,619.1,2,2024-05-22 00:00:00,Completed,1238.2
500,50501,4637,Vacuum Cleaner,Home,270.59,3,2023-08-12 00:00:00,Completed,811.77
501,50502,4223,Football,Sports,293.92,3,invalid_date,FAILED,881.76
502,50503,2168,iphone 15,Electronics,310.33,-1,2023-04-07,COMPLETED,-310.33
503,50504,3617,Samsung Galaxy,Electronics,1399.17,3,12/10/2023,Refunded,4197.51
504,50505,2063,iPad,Electronics,598.61,4,2023-07-12,Failed,2394.44
505,50506,3157,Designer Dress,Clothing,,2,03/07/2024,Cancelled,1346.82
506,50507,3983,iPad,Electronics,,4,invalid_date,Pending,1952.84
507,50508,4295,iPhone 15,Electronics,1993.41,2,23/10/2024,,3986.82
508,50509,5730,Yoga Mat,Sports,1145.6,3,15/07/2024,Processing,3436.7999999999997
509,50510,2157,Traditional Thobe,Clothing,409.17,4,2024-05-19T00:00:00,Processing,1636.68
510,50511,1733,Casual Shirt,Clothing,803.98,3,32/15/2024,failed,2411.94
511,50512,5331,Running Shoes,Sports,1819.55,3,2023-03-02,,5458.65
512,50513,5847,Designer Dress,Clothing,995.96,4,2023-11-02T00:00:00,Pending,3983.84
513,50514,1954,Business Strategy,Books,819.9,3,2023-10-21,pending,2459.7
514,50515,3540,Smart Watch,Electronics,779.21,5,2024-09-23,Pending,3896.05
515,50516,4325,Arabic Literature,Books,178.23,4,2023-09-18T00:00:00,N/A,712.92
516,50517,4302,iPad,Electronics,711.43,4,23/07/2023,PENDING,2845.72
517,50518,2543,Programming Guide,Books,734.79,2,01/11/2024,N/A,1469.58
518,50519,2192,Casual Shirt,Clothing,279.53,4,2023-09-03,pending,1118.12
519,50520,3994,iPad,Electronics,415.55,2,08/08/2023,completed,831.1
520,50521,3682,Programming Guide,,1472.9,3,2024-12-06,pending,4418.700000000001
521,50522,2218,Smart TV,Home,642.25,2,2023-12-08T00:00:00,COMPLETED,1284.5
522,50523,2541,Gym Equipment,Sports,834.82,1000,invalid_date,FAILED,834820.0
523,50524,4237,Science Textbook,Books,2850.88,3,2024-10-26T00:00:00,failed,8552.64
524,50525,3387,Smart Watch,Electronics,1006.73,3,2023-04-04T00:00:00,Complete,3020.19
525,50526,4720,Gym Equipment,Sports,621.15,1,2023-02-15T00:00:00,,931.7249999999999
526,50527,2389,Business Strategy,Books,116.24,3,2023-03-29,,348.71999999999997
527,50528,2857,Vacuum Cleaner,Home,925.74,6,2024-07-26,Refunded,5554.4400000000005
528,50529,2366,Dining Set,Home,346.85,3,2023-03-05,Unknown,1040.5500000000002
529,50530,1500,Programming Guide,Books,648.88,1,2024-01-09 00:00:00,,648.88
530,50531,2681,iPad,Electronics,319.42,3,2023-08-15T00:00:00,Completed,958.26
531,50532,1511,Programming Guide,Books,523.15,5,2023-02-05,completed,3923.625
532,50533,5313,Dining Set,Home,764.92,2,2024-04-06,,1529.84
533,50534,2325,Gym Equipment,Sports,79.8,2,2024-04-23 00:00:00,,159.6
534,50535,2156,iPhone 15,Electronics,1688.07,6,11/09/2023,Paid,10128.42
535,50536,2828,Smart Watch,Electronics,1054.13,1,2023-04-02 00:00:00,Complete,1054.13
536,50537,4142,Smart TV,Home,1283.4,3,26/07/2023,N/A,3850.2000000000003
537,50538,4487,Programming Guide,Books,450.43,4,2023-02-15,,1801.72
538,50539,2811,Designer Dress,Clothing,1690.0,2,2023-07-19,Cancelled,3380.0
539,50540,3924,Programming Guide,Books,471.5,2,14/10/2024,pending,943.0
540,50541,3215,Football,Sports,970.79,5,2024-01-16T00:00:00,,4853.95
541,50542,5187,Arabic Literature,,770.14,4,2024-09-27 00:00:00,Failed,3080.56
542,50543,1714,iPad,Electronics,489.27,2,2024-10-29T00:00:00,pending,978.54
543,50544,4603,Refrigerator,Home,2953.2,2,2024-08-07 00:00:00,COMPLETED,5906.4
544,50545,5135,Dining Set,Home,647.53,4,08/08/2023,Pending,2590.12
545,50546,4523,Tennis Racket,Sports,803.3,4,2023-10-04 00:00:00,Pending,3213.2
546,50547,5269,Dell Laptop,Electronics,1109.52,3,2024-11-01T00:00:00,,3328.56
547,50548,5749,Arabic Literature,Books,1063.97,1,2023-06-13T00:00:00,,1063.97
548,50549,5850,iPad,Electronics,1146.86,3,2024-07-08T00:00:00,completed,3440.58
549,50550,2244,Traditional Thobe,Clothing,1147.6,2,2024-10-05 00:00:00,COMPLETED,2295.2
550,50551,4710,Business Strategy,Books,394.36,4,2023-09-21T00:00:00,Failed,1577.44
551,50552,2082,Leather Jacket,Clothing,101.76,1,2024-11-08T00:00:00,Failed,152.64000000000001
552,50553,1456,Dining Set,Home,244.61,4,2023-08-08,Unknown,978.44
553,50554,5925,Coffee Maker,Home,966.09,4,2024-05-22,Complete,5796.54
554,50555,1895,Casual Shirt,Clothing,973.41,5,32/15/2024,Pending,4867.05
555,50556,2385,Traditional Thobe,Clothing,756.07,2,17/01/2023,Complete,1512.14
556,50557,2959,Arabic Literature,Books,269.01,6,2024-03-07T00:00:00,N/A,1614.06
557,50558,4073,Football,Sports,701.19,4,2023-06-05T00:00:00,Pending,2804.76
558,50559,2997,Programming Guide,Books,2955.8,3,07/06/2024,Processing,8867.400000000001
559,50560,5286,Designer Dress,Clothing,73.15,3,2023-09-19T00:00:00,completed,219.45000000000002
560,50561,1505,Yoga Mat,Sports,118.35,2,2024-06-23,Failed,236.7
561,50562,2215,Sneakers,Clothing,251.25,6,2023-04-20,FAILED,1507.5
562,50563,2532,Coffee Maker,Home,2500.73,2,2023-09-20T00:00:00,Unknown,5001.46
563,50564,4441,Science Textbook,,632.76,1,2024-10-20 00:00:00,Failed,632.76
564,50565,1824,Science Textbook,,290.42,1,27/01/2023,Unknown,290.42
565,50566,1929,Yoga Mat,Sports,717.64,5,27/11/2023,COMPLETED,3588.2
566,50567,1134,iPad,Electronics,910.77,2,2023-08-11 00:00:00,FAILED,1821.54
567,50568,3106,Coffee Maker,Home,168.88,2,2024-06-07,Paid,337.76
568,50569,4628,Designer Dress,Clothing,686.79,4,09/01/2023,failed,2747.16
569,50570,5781,Science Textbook,Books,677.4,2,2023-08-23T00:00:00,failed,1354.8
570,50571,2853,Sneakers,Clothing,867.47,3,2023-09-03,N/A,2602.41
571,50572,5911,Tennis Racket,Sports,205.2,1,2023-03-27 00:00:00,failed,205.2
572,50573,5176,iPad,Electronics,420.4,1,32/15/2024,FAILED,420.4
573,50574,3934,Smart TV,Home,741.38,3,12/02/2023,Failed,2224.14
574,50575,4285,Vacuum Cleaner,Home,829.1,2,2024-10-01,Complete,1658.2
575,50576,5299,Dining Set,Home,347.87,2,2023-09-21T00:00:00,Cancelled,695.74
576,50577,3812,Refrigerator,Home,161.59,3,2024-13-45,failed,484.77
577,50578,2251,Gym Equipment,Sports,490.51,4,27/10/2024,completed,1962.04
578,50579,4513,Coffee Maker,Home,,4,29/08/2024,Completed,3379.96
579,50580,2257,iPad,Electronics,73.78,2,2024-02-16T00:00:00,COMPLETED,147.56
580,50581,4377,Football,Sports,1334.61,3,2023-04-21 00:00:00,Pending,6005.745
581,50582,4487,Coffee Maker,Home,388.58,5,11/04/2023,,2914.35
582,50583,4585,Coffee Maker,Home,269.96,4,2023-12-30 00:00:00,Processing,1079.84
583,50584,2397,Refrigerator,Home,945.71,2,2023-02-11T00:00:00,Pending,1891.42
584,50585,4638,Dining Set,Home,863.45,4,2024-04-10,Failed,3453.8
585,50586,4331,Tennis Racket,Sports,327.09,3,2024-11-26T00:00:00,N/A,981.27
586,50587,3704,Dining Set,Home,567.79,1,2023-04-05T00:00:00,N/A,567.79
